OCCUPANCY_DATE,SHELTER_NAME,SECTOR,OCCUPANCY,CAPACITY
2018-11-30,Scott Mission Men's Ministry,Men,19,19
2018-11-30,Scott Mission Men's Ministry,Men,53,53
2018-11-30,Toronto Community Hostel,Co-ed,13,13
2018-11-30,Toronto Community Hostel,Families,13,14
2018-11-30,Turning Point Youth Services,Youth,35,35
2018-11-30,Univ Settlement House - OOTC,Co-ed,0,85
2018-11-30,Red Door Queen Street,Families,106,101
2018-11-30,YMCA House,Youth,40,40
2018-11-30,YMCA Sprott House,Youth,24,25
2018-11-30,YWCA - First Stop Woodlawn,Women,31,31
2018-11-30,YWCA - First Stop Woodlawn,Youth,31,31
2018-11-30,Youth Without Shelter,Youth,33,33
2018-11-30,Youth Without Shelter,Youth,20,20
2018-12-01,COSTI Reception Centre,Co-ed,9,13
2018-12-01,COSTI Reception Centre,Families,681,794
2018-12-01,COSTI Reception Centre,Co-ed,16,16
2018-12-01,Christie Ossington Men's Hostel,Men,82,82
2018-12-01,Christie Ossington Men's Hostel,Men,32,32
2018-12-01,Christie Refugee Welcome Centre,Families,68,76
2018-12-01,Birchmount Residence,Men,59,60
2018-12-01,Birkdale Residence,Families,165,160
2018-12-01,Birkdale Residence,Families,354,436
2018-12-01,Birkdale Residence,Families,99,124
2018-12-01,Birkdale Residence,Men,2,2
2018-12-01,Downsview Dells,Men,27,28
2018-12-01,Family Residence,Families,206,252
2018-12-01,Family Residence,Families,57,48
2018-12-01,Family Residence,Families,169,110
2018-12-01,Family Residence,Families,50,50
2018-12-01,Family Residence,Families,121,133
2018-12-01,Fort York Residence,Co-ed,42,42
2018-12-01,Fort York Residence,Men,0,21
2018-12-01,Fort York Residence,Men,73,74
2018-12-01,Fort York Residence,Men,48,48
2018-12-01,Robertson House,Families,101,90
2018-12-01,S2H Assessment and Referral Ctre,Men,2,2
2018-12-01,S2H Assessment and Referral Ctre,Co-ed,32,40
2018-12-01,Seaton House,Men,71,72
2018-12-01,Seaton House,Men,62,63
2018-12-01,Seaton House,Men,231,236
2018-12-01,Seaton House,Men,20,42
2018-12-01,Seaton House,Men,85,85
2018-12-01,Seaton House,Co-ed,48,50
2018-12-01,Women's Residence,Women,10,10
2018-12-01,Women's Residence,Women,13,13
2018-12-01,Women's Residence,Women,103,108
2018-12-01,Cornerstone Place,Men,56,56
2018-12-01,Covenant House,Youth,0,2
2018-12-01,Covenant House,Youth,94,94
2018-12-01,Covenant House,Youth,27,28
2018-12-01,Dixon Hall - Heyworth House,Co-ed,9,9
2018-12-01,Dixon Hall - Heyworth House,Co-ed,79,80
2018-12-01,Dixon Hall - Schoolhouse,Men,47,47
2018-12-01,Eva's Phoenix,Youth,49,50
2018-12-01,Eva's Place,Youth,39,40
2018-12-01,Eva's Satellite,Youth,32,32
2018-12-01,Eva's Satellite,Youth,1,1
2018-12-01,Fife House Transitional Program,Co-ed,5,5
2018-12-01,Fife House Transitional Program,Co-ed,11,11
2018-12-01,FV Women's Transition to Housing,Women,23,26
2018-12-01,FV Women's Transition to Housing,Women,32,37
2018-12-01,Fred Victor Women's Hostel,Women,4,4
2018-12-01,Fred Victor Women's Hostel,Women,41,41
2018-12-01,"Fred Victor, BUS",Co-ed,10,10
2018-12-01,"Fred Victor, BUS",Co-ed,60,60
2018-12-01,Good Shepherd Centre,Men,5,5
2018-12-01,Good Shepherd Centre,Men,70,70
2018-12-01,Good Shepherd Centre,Men,24,25
2018-12-01,HFS - Kennedy Shelter,Women,90,90
2018-12-01,HFS - Savard's Womens' Shelter,Women,29,30
2018-12-01,HFS - Scarborough Shelter,Co-ed,89,90
2018-12-02,Seaton House,Co-ed,48,50
2018-12-01,HFS - Strachan House,Co-ed,2,5
2018-12-01,HFS - Strachan House,Co-ed,80,83
2018-12-01,Horizons for Youth,Youth,45,45
2018-12-01,Kennedy House Youth shelter,Youth,40,40
2018-12-01,Na-Me-Res,Men,71,71
2018-12-01,Na-Me-Res,Men,18,20
2018-12-01,Eagles Nest Transition House,Youth,12,12
2018-12-01,SVDP - Amelie House,Women,22,22
2018-12-01,SVDP - Elisa House,Women,40,40
2018-12-01,SVDP - Mary's Home,Women,6,6
2018-12-01,SVDP - Mary's Home,Women,38,38
2018-12-01,SVDP - St. Clare's Residence,Women,29,30
2018-12-01,St. Simon's Shelter,Men,5,5
2018-12-01,St. Simon's Shelter,Men,61,61
2018-12-01,Street Haven,Women,46,46
2018-12-01,Street Haven,Women,4,4
2018-12-01,Sojourn House,Families,89,76
2018-12-01,Sojourn House,Co-ed,94,94
2018-12-02,Fort York Residence,Co-ed,42,42
2018-12-01,Sojourn House,Families,177,224
2018-12-01,Salvation Army - Evangeline Res,Women,8,9
2018-12-01,Salvation Army - Evangeline Res,Women,90,90
2018-12-01,Salvation Army - Florence Booth,Women,4,4
2018-12-01,Salvation Army - Florence Booth,Women,60,60
2018-12-01,Salvation Army - Gateway,Men,12,12
2018-12-01,Salvation Army - Gateway,Men,108,108
2018-12-01,Salvation Army - Maxwell Meighen,Men,44,45
2018-12-01,Salvation Army - Maxwell Meighen,Men,18,18
2018-12-01,Salvation Army - Maxwell Meighen,Men,269,270
2018-12-01,Salvation Army - Maxwell Meighen,Men,7,10
2018-12-01,Salvation Army - New Hope Leslie,Men,60,60
2018-12-01,Scott Mission Men's Ministry,Men,19,19
2018-12-03,Fort York Residence,Men,74,74
2018-12-01,Scott Mission Men's Ministry,Men,53,53
2018-12-01,Toronto Community Hostel,Co-ed,13,13
2018-12-01,Toronto Community Hostel,Families,13,14
2018-12-01,Turning Point Youth Services,Youth,34,35
2018-12-01,Univ Settlement House - OOTC,Co-ed,73,85
2018-12-01,Red Door Queen Street,Families,106,101
2018-12-01,YMCA House,Youth,40,40
2018-12-01,YMCA Sprott House,Youth,24,25
2018-12-01,YWCA - First Stop Woodlawn,Women,31,31
2018-12-01,YWCA - First Stop Woodlawn,Youth,31,31
2018-12-01,Youth Without Shelter,Youth,33,33
2018-12-01,Youth Without Shelter,Youth,20,20
2018-12-02,COSTI Reception Centre,Families,543,628
2018-12-02,COSTI Reception Centre,Co-ed,9,13
2018-12-02,COSTI Reception Centre,Families,681,814
2018-12-02,COSTI Reception Centre,Co-ed,16,16
2018-12-02,Christie Ossington Men's Hostel,Men,82,82
2018-12-02,Christie Ossington Men's Hostel,Men,32,32
2018-12-02,Christie Refugee Welcome Centre,Families,68,76
2018-12-02,Birchmount Residence,Men,58,60
2018-12-02,Birkdale Residence,Families,165,160
2018-12-02,Birkdale Residence,Families,357,436
2018-12-02,Birkdale Residence,Families,96,124
2018-12-02,Birkdale Residence,Men,2,2
2018-12-02,Downsview Dells,Men,27,28
2018-12-02,Family Residence,Families,208,252
2018-12-02,Family Residence,Families,50,48
2018-12-02,Family Residence,Families,169,110
2018-12-02,Family Residence,Families,50,50
2018-12-02,Family Residence,Families,121,133
2018-12-02,Fort York Residence,Men,10,21
2018-12-02,Fort York Residence,Men,74,74
2018-12-02,Fort York Residence,Men,46,48
2018-12-02,Robertson House,Families,103,90
2018-12-02,S2H Assessment and Referral Ctre,Men,2,2
2018-12-02,S2H Assessment and Referral Ctre,Co-ed,32,40
2018-12-02,Seaton House,Men,71,72
2018-12-02,Seaton House,Men,62,63
2018-12-02,Seaton House,Men,227,236
2018-12-02,Seaton House,Men,25,42
2018-12-02,Seaton House,Men,84,85
2018-12-02,Women's Residence,Women,10,10
2018-12-02,Women's Residence,Women,13,13
2018-12-02,Women's Residence,Women,108,108
2018-12-02,Cornerstone Place,Men,55,56
2018-12-02,Covenant House,Youth,0,2
2018-12-02,Covenant House,Youth,92,94
2018-12-02,Covenant House,Youth,27,28
2018-12-02,Dixon Hall - Heyworth House,Co-ed,9,9
2018-12-02,Dixon Hall - Heyworth House,Co-ed,77,80
2018-12-02,Dixon Hall - Schoolhouse,Men,47,47
2018-12-02,Eva's Phoenix,Youth,49,50
2018-12-02,Eva's Place,Youth,40,40
2018-12-02,Eva's Satellite,Youth,32,32
2018-12-02,Eva's Satellite,Youth,1,1
2018-12-02,Fife House Transitional Program,Co-ed,5,5
2018-12-02,Fife House Transitional Program,Co-ed,11,11
2018-12-02,FV Women's Transition to Housing,Women,23,26
2018-12-02,FV Women's Transition to Housing,Women,32,37
2018-12-02,Fred Victor Women's Hostel,Women,4,4
2018-12-02,Fred Victor Women's Hostel,Women,40,41
2018-12-02,"Fred Victor, BUS",Co-ed,10,10
2018-12-02,"Fred Victor, BUS",Co-ed,60,60
2018-12-02,Good Shepherd Centre,Men,5,5
2018-12-02,Good Shepherd Centre,Men,70,70
2018-12-02,Good Shepherd Centre,Men,23,25
2018-12-02,HFS - Kennedy Shelter,Women,90,90
2018-12-02,HFS - Savard's Womens' Shelter,Women,30,30
2018-12-02,HFS - Scarborough Shelter,Co-ed,88,90
2018-12-02,HFS - Strachan House,Co-ed,2,5
2018-12-02,HFS - Strachan House,Co-ed,80,83
2018-12-02,Horizons for Youth,Youth,45,45
2018-12-02,Kennedy House Youth shelter,Youth,40,40
2018-12-02,Na-Me-Res,Men,71,71
2018-12-02,Na-Me-Res,Men,18,20
2018-12-02,Eagles Nest Transition House,Youth,12,12
2018-12-02,SVDP - Amelie House,Women,22,22
2018-12-02,SVDP - Elisa House,Women,40,40
2018-12-02,SVDP - Mary's Home,Women,6,6
2018-12-02,SVDP - Mary's Home,Women,38,38
2018-12-02,SVDP - St. Clare's Residence,Women,29,30
2018-12-02,St. Simon's Shelter,Men,5,5
2018-12-02,St. Simon's Shelter,Men,61,61
2018-12-10,Birchmount Residence,Men,59,60
2018-12-10,Birkdale Residence,Families,167,160
2018-12-10,Birkdale Residence,Families,335,436
2018-12-02,Salvation Army - New Hope Leslie,Men,60,60
2018-12-10,Birkdale Residence,Families,100,124
2018-12-10,Birkdale Residence,Men,2,2
2018-12-10,Downsview Dells,Men,25,28
2018-12-12,Fort York Residence,Men,74,74
2018-12-02,Salvation Army - Evangeline Res,Women,9,9
2018-12-02,Salvation Army - Evangeline Res,Women,90,90
2018-12-02,Salvation Army - Florence Booth,Women,4,4
2018-12-02,Salvation Army - Florence Booth,Women,58,60
2018-12-02,Salvation Army - Gateway,Men,12,12
2018-12-02,Salvation Army - Gateway,Men,107,108
2018-12-02,Salvation Army - Maxwell Meighen,Men,44,45
2018-12-02,Salvation Army - Maxwell Meighen,Men,18,18
2018-12-02,Salvation Army - Maxwell Meighen,Men,270,270
2018-12-02,Salvation Army - Maxwell Meighen,Men,6,10
2018-12-02,Scott Mission Men's Ministry,Men,18,19
2018-12-02,Scott Mission Men's Ministry,Men,53,53
2018-12-02,Toronto Community Hostel,Co-ed,13,13
2018-12-02,Toronto Community Hostel,Families,13,14
2018-12-02,Turning Point Youth Services,Youth,34,35
2018-12-02,Univ Settlement House - OOTC,Co-ed,74,85
2018-12-02,Red Door Queen Street,Families,106,101
2018-12-02,YMCA House,Youth,39,40
2018-12-02,YMCA Sprott House,Youth,24,25
2018-12-02,YWCA - First Stop Woodlawn,Women,31,31
2018-12-02,YWCA - First Stop Woodlawn,Youth,29,31
2018-12-02,Youth Without Shelter,Youth,33,33
2018-12-02,Youth Without Shelter,Youth,20,20
2018-12-03,COSTI Reception Centre,Families,532,628
2018-12-03,COSTI Reception Centre,Co-ed,9,13
2018-12-03,COSTI Reception Centre,Families,676,834
2018-12-03,COSTI Reception Centre,Co-ed,16,16
2018-12-03,Christie Ossington Men's Hostel,Men,82,82
2018-12-03,Christie Ossington Men's Hostel,Men,32,32
2018-12-03,Christie Refugee Welcome Centre,Families,68,76
2018-12-03,Birchmount Residence,Men,60,60
2018-12-03,Birkdale Residence,Families,166,160
2018-12-03,Birkdale Residence,Families,357,436
2018-12-03,Birkdale Residence,Families,96,124
2018-12-03,Birkdale Residence,Men,2,2
2018-12-03,Downsview Dells,Men,25,28
2018-12-03,Family Residence,Families,208,252
2018-12-03,Family Residence,Families,51,48
2018-12-03,Family Residence,Families,172,110
2018-12-03,Family Residence,Families,50,50
2018-12-03,Family Residence,Families,121,133
2018-12-03,Fort York Residence,Co-ed,42,42
2018-12-03,Fort York Residence,Men,9,21
2018-12-03,Fort York Residence,Men,46,48
2018-12-03,Robertson House,Families,105,90
2018-12-03,S2H Assessment and Referral Ctre,Men,2,2
2018-12-03,S2H Assessment and Referral Ctre,Co-ed,33,40
2018-12-03,Seaton House,Men,72,72
2018-12-03,Seaton House,Men,62,63
2018-12-03,Seaton House,Men,233,236
2018-12-03,Seaton House,Men,32,42
2018-12-03,Seaton House,Men,84,85
2018-12-03,Seaton House,Co-ed,50,50
2018-12-03,Women's Residence,Women,10,10
2018-12-03,Women's Residence,Women,12,13
2018-12-03,Women's Residence,Women,108,108
2018-12-03,Covenant House,Youth,0,2
2018-12-03,Covenant House,Youth,93,94
2018-12-03,Covenant House,Youth,27,28
2018-12-03,Dixon Hall - Heyworth House,Co-ed,9,9
2018-12-03,Dixon Hall - Heyworth House,Co-ed,80,80
2018-12-03,Dixon Hall - Schoolhouse,Men,47,47
2018-12-03,Eva's Phoenix,Youth,49,50
2018-12-03,Eva's Place,Youth,39,40
2018-12-03,Eva's Satellite,Youth,32,32
2018-12-03,Eva's Satellite,Youth,1,1
2018-12-03,Fife House Transitional Program,Co-ed,5,5
2018-12-03,Fife House Transitional Program,Co-ed,11,11
2018-12-03,FV Women's Transition to Housing,Women,24,26
2018-12-03,FV Women's Transition to Housing,Women,32,37
2018-12-03,Fred Victor Women's Hostel,Women,4,4
2018-12-03,Fred Victor Women's Hostel,Women,41,41
2018-12-03,"Fred Victor, BUS",Co-ed,10,10
2018-12-03,"Fred Victor, BUS",Co-ed,60,60
2018-12-03,Good Shepherd Centre,Men,5,5
2018-12-03,Good Shepherd Centre,Men,70,70
2018-12-03,Good Shepherd Centre,Men,19,25
2018-12-03,HFS - Kennedy Shelter,Women,90,90
2018-12-03,HFS - Savard's Womens' Shelter,Women,30,30
2018-12-03,HFS - Scarborough Shelter,Co-ed,90,90
2018-12-03,HFS - Strachan House,Co-ed,2,5
2018-12-03,HFS - Strachan House,Co-ed,80,83
2018-12-03,Horizons for Youth,Youth,44,45
2018-12-03,Kennedy House Youth shelter,Youth,40,40
2018-12-03,Na-Me-Res,Men,70,71
2018-12-03,Na-Me-Res,Men,19,20
2018-12-03,Eagles Nest Transition House,Youth,12,12
2018-12-03,SVDP - Amelie House,Women,22,22
2018-12-03,SVDP - Elisa House,Women,40,40
2018-12-03,SVDP - Mary's Home,Women,6,6
2018-12-03,SVDP - Mary's Home,Women,38,38
2018-12-03,SVDP - St. Clare's Residence,Women,29,30
2018-12-03,St. Simon's Shelter,Men,5,5
2018-12-03,St. Simon's Shelter,Men,61,61
2018-12-03,Street Haven,Women,44,46
2018-12-03,Street Haven,Women,4,4
2018-12-03,Sojourn House,Families,83,76
2018-12-03,Sojourn House,Co-ed,94,94
2018-12-03,Sojourn House,Families,174,224
2018-12-03,Salvation Army - Evangeline Res,Women,9,9
2018-12-03,Salvation Army - Evangeline Res,Women,90,90
2018-12-03,Salvation Army - Florence Booth,Women,4,4
2018-12-03,Salvation Army - Florence Booth,Women,58,60
2018-12-03,Salvation Army - Gateway,Men,12,12
2018-12-03,Salvation Army - Gateway,Men,108,108
2018-12-03,Salvation Army - Maxwell Meighen,Men,43,45
2018-12-03,Salvation Army - Maxwell Meighen,Men,18,18
2018-12-03,Salvation Army - Maxwell Meighen,Men,270,270
2018-12-03,Salvation Army - Maxwell Meighen,Men,7,10
2018-12-03,Salvation Army - New Hope Leslie,Men,60,60
2018-12-03,Scott Mission Men's Ministry,Men,18,19
2018-12-03,Scott Mission Men's Ministry,Men,53,53
2018-12-03,Toronto Community Hostel,Co-ed,13,13
2018-12-03,Toronto Community Hostel,Families,13,14
2018-12-03,Turning Point Youth Services,Youth,34,35
2018-12-03,Univ Settlement House - OOTC,Co-ed,0,85
2018-12-03,Red Door Queen Street,Families,104,101
2018-12-03,YMCA House,Youth,40,40
2018-12-03,YMCA Sprott House,Youth,24,25
2018-12-03,YWCA - First Stop Woodlawn,Women,31,31
2018-12-03,YWCA - First Stop Woodlawn,Youth,30,31
2018-12-03,Youth Without Shelter,Youth,32,33
2018-12-03,Youth Without Shelter,Youth,20,20
2018-12-04,COSTI Reception Centre,Families,532,628
2018-12-04,COSTI Reception Centre,Co-ed,9,13
2018-12-04,COSTI Reception Centre,Families,684,834
2018-12-04,COSTI Reception Centre,Co-ed,16,16
2018-12-04,Christie Ossington Men's Hostel,Men,82,82
2018-12-04,Christie Ossington Men's Hostel,Men,31,32
2018-12-04,Christie Refugee Welcome Centre,Families,68,76
2018-12-04,Birchmount Residence,Men,58,60
2018-12-04,Birkdale Residence,Families,168,160
2018-12-04,Birkdale Residence,Families,357,436
2018-12-04,Birkdale Residence,Families,96,124
2018-12-04,Birkdale Residence,Men,2,2
2018-12-04,Downsview Dells,Men,26,28
2018-12-04,Family Residence,Families,208,252
2018-12-04,Family Residence,Families,54,48
2018-12-04,Family Residence,Families,162,110
2018-12-04,Family Residence,Families,55,50
2018-12-04,Family Residence,Families,121,133
2018-12-04,Fort York Residence,Co-ed,42,42
2018-12-04,Fort York Residence,Men,21,21
2018-12-04,Fort York Residence,Men,73,74
2018-12-04,Fort York Residence,Men,47,48
2018-12-04,Robertson House,Families,106,90
2018-12-04,S2H Assessment and Referral Ctre,Co-ed,33,40
2018-12-04,Seaton House,Men,72,72
2018-12-04,Seaton House,Men,62,63
2018-12-04,Seaton House,Men,233,236
2018-12-04,Seaton House,Men,39,42
2018-12-04,Seaton House,Men,84,85
2018-12-04,Seaton House,Co-ed,50,50
2018-12-04,Women's Residence,Women,10,10
2018-12-04,Women's Residence,Women,13,13
2018-12-04,Women's Residence,Women,108,108
2018-12-04,Cornerstone Place,Men,56,56
2018-12-04,Covenant House,Youth,0,2
2018-12-04,Covenant House,Youth,91,94
2018-12-10,Seaton House,Men,236,236
2018-12-04,Covenant House,Youth,27,28
2018-12-04,Dixon Hall - Heyworth House,Co-ed,9,9
2018-12-04,Dixon Hall - Heyworth House,Co-ed,80,80
2018-12-04,Dixon Hall - Schoolhouse,Men,47,47
2018-12-04,Eva's Phoenix,Youth,49,50
2018-12-04,Eva's Place,Youth,39,40
2018-12-04,Eva's Satellite,Youth,32,32
2018-12-04,Eva's Satellite,Youth,1,1
2018-12-04,Fife House Transitional Program,Co-ed,5,5
2018-12-04,Fife House Transitional Program,Co-ed,11,11
2018-12-04,FV Women's Transition to Housing,Women,24,26
2018-12-04,FV Women's Transition to Housing,Women,32,37
2018-12-04,Fred Victor Women's Hostel,Women,4,4
2018-12-04,Fred Victor Women's Hostel,Women,41,41
2018-12-04,"Fred Victor, BUS",Co-ed,10,10
2018-12-04,"Fred Victor, BUS",Co-ed,60,60
2018-12-04,Good Shepherd Centre,Men,5,5
2018-12-04,Good Shepherd Centre,Men,70,70
2018-12-04,Good Shepherd Centre,Men,17,25
2018-12-04,HFS - Kennedy Shelter,Women,90,90
2018-12-04,HFS - Savard's Womens' Shelter,Women,30,30
2018-12-04,HFS - Scarborough Shelter,Co-ed,90,90
2018-12-04,HFS - Strachan House,Co-ed,2,5
2018-12-04,HFS - Strachan House,Co-ed,80,83
2018-12-04,Horizons for Youth,Youth,45,45
2018-12-04,Kennedy House Youth shelter,Youth,38,40
2018-12-04,Na-Me-Res,Men,71,71
2018-12-04,Na-Me-Res,Men,17,20
2018-12-04,Eagles Nest Transition House,Youth,12,12
2018-12-04,SVDP - Amelie House,Women,22,22
2018-12-04,SVDP - Elisa House,Women,40,40
2018-12-04,SVDP - Mary's Home,Women,6,6
2018-12-04,SVDP - Mary's Home,Women,37,38
2018-12-04,SVDP - St. Clare's Residence,Women,30,30
2018-12-04,St. Simon's Shelter,Men,5,5
2018-12-04,St. Simon's Shelter,Men,61,61
2018-12-04,Street Haven,Women,46,46
2018-12-04,Street Haven,Women,4,4
2018-12-04,Sojourn House,Families,83,76
2018-12-04,Sojourn House,Co-ed,93,94
2018-12-04,Sojourn House,Families,175,224
2018-12-04,Salvation Army - Evangeline Res,Women,9,9
2018-12-04,Salvation Army - Evangeline Res,Women,90,90
2018-12-04,Salvation Army - Florence Booth,Women,4,4
2018-12-04,Salvation Army - Florence Booth,Women,60,60
2018-12-04,Salvation Army - Gateway,Men,12,12
2018-12-04,Salvation Army - Gateway,Men,108,108
2018-12-04,Salvation Army - Maxwell Meighen,Men,44,45
2018-12-04,Salvation Army - Maxwell Meighen,Men,18,18
2018-12-04,Salvation Army - Maxwell Meighen,Men,269,270
2018-12-04,Salvation Army - Maxwell Meighen,Men,5,10
2018-12-04,Salvation Army - New Hope Leslie,Men,60,60
2018-12-04,Scott Mission Men's Ministry,Men,19,19
2018-12-04,Scott Mission Men's Ministry,Men,53,53
2018-12-04,Toronto Community Hostel,Co-ed,13,13
2018-12-04,Toronto Community Hostel,Families,13,14
2018-12-04,Turning Point Youth Services,Youth,31,35
2018-12-04,Univ Settlement House - OOTC,Co-ed,0,85
2018-12-04,Red Door Queen Street,Families,104,101
2018-12-04,YMCA House,Youth,38,40
2018-12-04,YMCA Sprott House,Youth,24,25
2018-12-04,YWCA - First Stop Woodlawn,Women,31,31
2018-12-04,YWCA - First Stop Woodlawn,Youth,31,31
2018-12-04,Youth Without Shelter,Youth,33,33
2018-12-04,Youth Without Shelter,Youth,20,20
2018-12-05,COSTI Reception Centre,Families,539,628
2018-12-05,COSTI Reception Centre,Co-ed,9,13
2018-12-05,COSTI Reception Centre,Families,690,854
2018-12-05,COSTI Reception Centre,Co-ed,16,16
2018-12-05,Christie Ossington Men's Hostel,Men,82,82
2018-12-05,Christie Ossington Men's Hostel,Men,32,32
2018-12-05,Christie Refugee Welcome Centre,Families,68,76
2018-12-05,Birchmount Residence,Men,58,60
2018-12-05,Birkdale Residence,Families,165,160
2018-12-05,Birkdale Residence,Families,349,436
2018-12-05,Birkdale Residence,Families,102,124
2018-12-05,Birkdale Residence,Men,2,2
2018-12-05,Downsview Dells,Men,25,28
2018-12-05,Family Residence,Families,207,252
2018-12-05,Family Residence,Families,56,48
2018-12-05,Family Residence,Families,155,110
2018-12-05,Family Residence,Families,52,50
2018-12-05,Family Residence,Families,121,133
2018-12-05,Fort York Residence,Co-ed,42,42
2018-12-05,Fort York Residence,Men,16,21
2018-12-05,Fort York Residence,Men,73,74
2018-12-05,Fort York Residence,Men,48,48
2018-12-05,Robertson House,Families,106,90
2018-12-05,S2H Assessment and Referral Ctre,Co-ed,34,40
2018-12-08,Robertson House,Families,106,90
2018-12-05,Seaton House,Men,72,72
2018-12-05,Seaton House,Men,62,63
2018-12-05,Seaton House,Men,236,236
2018-12-05,Seaton House,Men,36,42
2018-12-05,Seaton House,Men,85,85
2018-12-05,Seaton House,Co-ed,50,50
2018-12-05,Women's Residence,Women,10,10
